temps_s,rssi_dbm,puissance_w
0.013350963592529297,-24,3.981071705534969e-06
0.9501900672912598,-25,3.162277660168379e-06
1.4840383529663086,-25,3.162277660168379e-06
2.0575859546661377,-24,3.981071705534969e-06
2.651165008544922,-25,3.162277660168379e-06
3.194058418273926,-25,3.162277660168379e-06
3.754420518875122,-25,3.162277660168379e-06
4.323829412460327,-24,3.981071705534969e-06
4.862464666366577,-25,3.162277660168379e-06
5.407249927520752,-25,3.162277660168379e-06
5.95091700553894,-25,3.162277660168379e-06
6.5031962394714355,-25,3.162277660168379e-06
7.062567472457886,-25,3.162277660168379e-06
7.637245416641235,-29,1.2589254117941661e-06
8.224275588989258,-29,1.2589254117941661e-06
8.75806736946106,-28,1.584893192461114e-06
9.287808418273926,-25,3.162277660168379e-06
9.826809644699097,-25,3.162277660168379e-06
10.374425172805786,-25,3.162277660168379e-06
10.936898231506348,-25,3.162277660168379e-06
11.483281373977661,-25,3.162277660168379e-06
12.049999237060547,-25,3.162277660168379e-06
12.61289119720459,-25,3.162277660168379e-06
13.185839176177979,-25,3.162277660168379e-06
13.753933668136597,-25,3.162277660168379e-06
14.328686952590942,-26,2.5118864315095823e-06
14.908670425415039,-25,3.162277660168379e-06
15.527151107788086,-25,3.162277660168379e-06
16.187878370285034,-25,3.162277660168379e-06
16.77415657043457,-25,3.162277660168379e-06
17.353487253189087,-25,3.162277660168379e-06
17.932836532592773,-26,2.5118864315095823e-06
18.51176691055298,-26,2.5118864315095823e-06
19.092142820358276,-25,3.162277660168379e-06
19.681845903396606,-25,3.162277660168379e-06
20.271584510803223,-26,2.5118864315095823e-06
20.868576765060425,-25,3.162277660168379e-06
21.40516185760498,-25,3.162277660168379e-06
21.943416833877563,-26,2.5118864315095823e-06
22.477241039276123,-25,3.162277660168379e-06
23.015518188476562,-25,3.162277660168379e-06
23.556803941726685,-25,3.162277660168379e-06
24.09462285041809,-25,3.162277660168379e-06
24.643409967422485,-25,3.162277660168379e-06
25.22365164756775,-25,3.162277660168379e-06
25.79202699661255,-24,3.981071705534969e-06
26.353482723236084,-25,3.162277660168379e-06
26.92107367515564,-25,3.162277660168379e-06
27.477075338363647,-29,1.2589254117941661e-06
28.03726029396057,-29,1.2589254117941661e-06
28.59434747695923,-27,1.9952623149688787e-06
29.169243097305298,-25,3.162277660168379e-06
29.753053903579712,-25,3.162277660168379e-06
30.32477068901062,-25,3.162277660168379e-06
30.900083780288696,-24,3.981071705534969e-06
31.471174001693726,-25,3.162277660168379e-06
32.05421257019043,-25,3.162277660168379e-06
32.626725912094116,-25,3.162277660168379e-06
33.19767117500305,-24,3.981071705534969e-06
33.768593549728394,-23,5.011872336272725e-06
34.35258460044861,-24,3.981071705534969e-06
34.9307746887207,-25,3.162277660168379e-06
35.50894260406494,-25,3.162277660168379e-06
36.089685678482056,-26,2.5118864315095823e-06
36.674006938934326,-25,3.162277660168379e-06
37.250298738479614,-26,2.5118864315095823e-06
37.83001685142517,-26,2.5118864315095823e-06
38.40668749809265,-26,2.5118864315095823e-06
39.00410342216492,-26,2.5118864315095823e-06
39.589590311050415,-26,2.5118864315095823e-06
40.17650771141052,-25,3.162277660168379e-06
40.765465259552,-25,3.162277660168379e-06
41.35620927810669,-25,3.162277660168379e-06
41.892648220062256,-24,3.981071705534969e-06
42.42903208732605,-24,3.981071705534969e-06
42.96992611885071,-24,3.981071705534969e-06
43.50589609146118,-25,3.162277660168379e-06
44.04633617401123,-25,3.162277660168379e-06
44.590211391448975,-25,3.162277660168379e-06
45.20650792121887,-24,3.981071705534969e-06
45.74594020843506,-24,3.981071705534969e-06
46.278056621551514,-24,3.981071705534969e-06
46.81491255760193,-25,3.162277660168379e-06
47.34756016731262,-25,3.162277660168379e-06
47.88668370246887,-29,1.2589254117941661e-06
48.4391565322876,-25,3.162277660168379e-06
48.990477561950684,-25,3.162277660168379e-06
49.53724980354309,-25,3.162277660168379e-06
50.08924746513367,-25,3.162277660168379e-06
50.63832235336304,-25,3.162277660168379e-06
51.187026023864746,-25,3.162277660168379e-06
51.74563813209534,-25,3.162277660168379e-06
52.28748798370361,-25,3.162277660168379e-06
52.834224462509155,-25,3.162277660168379e-06
53.37654495239258,-25,3.162277660168379e-06
53.927027463912964,-25,3.162277660168379e-06
54.468812704086304,-25,3.162277660168379e-06
55.02247858047485,-25,3.162277660168379e-06
55.56536388397217,-25,3.162277660168379e-06
56.1173939704895,-25,3.162277660168379e-06
56.660542726516724,-25,3.162277660168379e-06
57.20400047302246,-25,3.162277660168379e-06
57.773279905319214,-24,3.981071705534969e-06
58.33538484573364,-24,3.981071705534969e-06
58.903756618499756,-24,3.981071705534969e-06
59.46457600593567,-25,3.162277660168379e-06
60.03754663467407,-24,3.981071705534969e-06
60.59852480888367,-25,3.162277660168379e-06
61.16526126861572,-25,3.162277660168379e-06
61.7267861366272,-25,3.162277660168379e-06
62.295653343200684,-25,3.162277660168379e-06
62.86301398277283,-25,3.162277660168379e-06
63.42434024810791,-25,3.162277660168379e-06
63.99021506309509,-25,3.162277660168379e-06
64.55893993377686,-25,3.162277660168379e-06
65.1258282661438,-25,3.162277660168379e-06
65.69376420974731,-25,3.162277660168379e-06
66.25764083862305,-25,3.162277660168379e-06
66.83016085624695,-25,3.162277660168379e-06
67.40641283988953,-25,3.162277660168379e-06
67.9852659702301,-28,1.584893192461114e-06
68.55606961250305,-33,5.011872336272725e-07
69.12506031990051,-34,3.981071705534969e-07
69.6903464794159,-37,1.9952623149688787e-07
70.27089333534241,-33,5.011872336272725e-07
70.88779187202454,-26,2.5118864315095823e-06
71.51604580879211,-21,7.943282347242822e-06
72.13630247116089,-20,1e-05
72.7668342590332,-20,1e-05
73.39438915252686,-20,1e-05
74.03634238243103,-20,1e-05
74.74758052825928,-20,1e-05
75.37356638908386,-20,1e-05
76.00349807739258,-20,1e-05
76.62918829917908,-19,1.2589254117941661e-05
77.28169536590576,-19,1.2589254117941661e-05
77.93098378181458,-19,1.2589254117941661e-05
78.57786011695862,-20,1e-05
79.22661256790161,-20,1e-05
79.88148617744446,-20,1e-05
80.52956938743591,-20,1e-05
81.17981457710266,-20,1e-05
81.82786440849304,-19,1.2589254117941661e-05
82.48009181022644,-20,1e-05
83.07992196083069,-20,1e-05
83.67482876777649,-20,1e-05
84.26933741569519,-20,1e-05
84.8739447593689,-20,1e-05
85.49330163002014,-20,1e-05
86.09217524528503,-20,1e-05
86.68832468986511,-20,1e-05
87.29251646995544,-20,1e-05
87.89426827430725,-25,3.162277660168379e-06
88.49066281318665,-21,7.943282347242822e-06
89.09114193916321,-20,1e-05
89.69319343566895,-20,1e-05
90.29091310501099,-20,1e-05
90.89172697067261,-20,1e-05
91.487637758255,-20,1e-05
92.09570479393005,-20,1e-05
92.69262266159058,-20,1e-05
93.28916811943054,-20,1e-05
93.88657593727112,-20,1e-05
94.48670172691345,-20,1e-05
95.08981609344482,-20,1e-05
95.7000560760498,-20,1e-05
96.30833983421326,-20,1e-05
96.92926001548767,-20,1e-05
97.53891134262085,-20,1e-05
98.15268898010254,-19,1.2589254117941661e-05
98.76541495323181,-19,1.2589254117941661e-05
99.38100218772888,-19,1.2589254117941661e-05
99.9944155216217,-19,1.2589254117941661e-05
100.63324475288391,-19,1.2589254117941661e-05
101.24273252487183,-20,1e-05
101.94914245605469,-20,1e-05
102.55778002738953,-20,1e-05
103.16734290122986,-20,1e-05
103.77760672569275,-20,1e-05
104.39163970947266,-20,1e-05
105.00406455993652,-20,1e-05
105.61242008209229,-20,1e-05
106.2224748134613,-23,5.011872336272725e-06
106.84460544586182,-27,1.9952623149688787e-06
107.44982743263245,-31,7.943282347242822e-07
108.06231665611267,-31,7.943282347242822e-07
108.67028856277466,-25,3.162277660168379e-06
109.28697609901428,-22,6.30957344480193e-06
109.90054702758789,-22,6.30957344480193e-06
110.50984382629395,-22,6.30957344480193e-06
111.12309002876282,-22,6.30957344480193e-06
111.74469828605652,-22,6.30957344480193e-06
112.35539054870605,-22,6.30957344480193e-06
112.97260928153992,-22,6.30957344480193e-06
113.58163070678711,-22,6.30957344480193e-06
114.20109868049622,-22,6.30957344480193e-06
114.81159782409668,-21,7.943282347242822e-06
115.43497562408447,-22,6.30957344480193e-06
116.06154727935791,-21,7.943282347242822e-06
116.69266939163208,-21,7.943282347242822e-06
117.31544589996338,-21,7.943282347242822e-06
117.94257426261902,-21,7.943282347242822e-06
118.5653886795044,-22,6.30957344480193e-06
119.2012152671814,-21,7.943282347242822e-06
119.82579898834229,-21,7.943282347242822e-06
120.44916605949402,-22,6.30957344480193e-06
121.07495760917664,-22,6.30957344480193e-06
121.70517325401306,-21,7.943282347242822e-06
122.32790517807007,-21,7.943282347242822e-06
122.9547324180603,-21,7.943282347242822e-06
123.57922005653381,-21,7.943282347242822e-06
124.2121114730835,-21,7.943282347242822e-06
124.83841896057129,-21,7.943282347242822e-06
125.46085834503174,-22,6.30957344480193e-06
126.08748745918274,-23,5.011872336272725e-06
126.71827125549316,-23,5.011872336272725e-06
127.34144973754883,-23,5.011872336272725e-06
127.96994495391846,-26,2.5118864315095823e-06
128.59319806098938,-26,2.5118864315095823e-06
129.22676348686218,-23,5.011872336272725e-06
129.93738555908203,-23,5.011872336272725e-06
130.55857038497925,-23,5.011872336272725e-06
131.18815350532532,-23,5.011872336272725e-06
131.81177258491516,-23,5.011872336272725e-06
132.4382996559143,-23,5.011872336272725e-06
133.0649654865265,-22,6.30957344480193e-06
133.68738436698914,-23,5.011872336272725e-06
134.32275342941284,-23,5.011872336272725e-06
134.9664294719696,-23,5.011872336272725e-06
135.6023464202881,-23,5.011872336272725e-06
136.2397882938385,-23,5.011872336272725e-06
136.87856078147888,-23,5.011872336272725e-06
137.51852226257324,-23,5.011872336272725e-06
138.1568078994751,-23,5.011872336272725e-06
138.7976372241974,-23,5.011872336272725e-06
139.43491101264954,-23,5.011872336272725e-06
140.07877230644226,-23,5.011872336272725e-06
140.73698687553406,-24,3.981071705534969e-06
141.37340092658997,-23,5.011872336272725e-06
142.01243782043457,-23,5.011872336272725e-06
142.65452527999878,-23,5.011872336272725e-06
143.29196882247925,-23,5.011872336272725e-06
143.9324517250061,-23,5.011872336272725e-06
144.56887006759644,-24,3.981071705534969e-06
145.2473316192627,-24,3.981071705534969e-06
145.88657140731812,-24,3.981071705534969e-06
146.52353024482727,-24,3.981071705534969e-06
147.16148281097412,-23,5.011872336272725e-06
147.80354404449463,-26,2.5118864315095823e-06
148.44030237197876,-27,1.9952623149688787e-06
149.0808916091919,-23,5.011872336272725e-06
149.71759152412415,-24,3.981071705534969e-06
150.36069893836975,-24,3.981071705534969e-06
151.00057315826416,-24,3.981071705534969e-06
151.6389172077179,-24,3.981071705534969e-06
152.27635431289673,-24,3.981071705534969e-06
152.91979885101318,-24,3.981071705534969e-06
153.57147645950317,-24,3.981071705534969e-06
154.22434377670288,-24,3.981071705534969e-06
154.87726068496704,-24,3.981071705534969e-06
155.5369908809662,-24,3.981071705534969e-06
156.19144821166992,-24,3.981071705534969e-06
156.84338116645813,-25,3.162277660168379e-06
157.49415278434753,-25,3.162277660168379e-06
158.23430705070496,-24,3.981071705534969e-06
158.88627982139587,-24,3.981071705534969e-06
159.53445744514465,-24,3.981071705534969e-06
160.18280792236328,-23,5.011872336272725e-06
160.84155941009521,-23,5.011872336272725e-06
161.48991680145264,-23,5.011872336272725e-06
162.13919138908386,-23,5.011872336272725e-06
162.7886929512024,-23,5.011872336272725e-06
163.44415760040283,-23,5.011872336272725e-06
164.09904503822327,-23,5.011872336272725e-06
164.72741603851318,-26,2.5118864315095823e-06
165.34975838661194,-23,5.011872336272725e-06
165.9851200580597,-22,6.30957344480193e-06
166.61066961288452,-22,6.30957344480193e-06
167.23600959777832,-23,5.011872336272725e-06
167.88100266456604,-26,2.5118864315095823e-06
168.5248725414276,-23,5.011872336272725e-06
169.16222643852234,-23,5.011872336272725e-06
169.81387996673584,-36,2.5118864315095823e-07
170.45721626281738,-32,6.30957344480193e-07
171.10474610328674,-24,3.981071705534969e-06
171.7491431236267,-25,3.162277660168379e-06
172.38823628425598,-25,3.162277660168379e-06
173.03108859062195,-25,3.162277660168379e-06
173.67773818969727,-24,3.981071705534969e-06
174.31410598754883,-24,3.981071705534969e-06
174.95612978935242,-24,3.981071705534969e-06
175.5955295562744,-24,3.981071705534969e-06
176.24162793159485,-24,3.981071705534969e-06
176.88313245773315,-23,5.011872336272725e-06
177.51992177963257,-23,5.011872336272725e-06
178.1608805656433,-23,5.011872336272725e-06
178.8116602897644,-23,5.011872336272725e-06
179.44848942756653,-23,5.011872336272725e-06
180.08956933021545,-23,5.011872336272725e-06
180.72829294204712,-23,5.011872336272725e-06
181.37153792381287,-23,5.011872336272725e-06
182.01682782173157,-23,5.011872336272725e-06
182.6568021774292,-24,3.981071705534969e-06
183.29233646392822,-22,6.30957344480193e-06
183.945805311203,-22,6.30957344480193e-06
184.5827465057373,-24,3.981071705534969e-06
185.22657227516174,-24,3.981071705534969e-06
185.87304258346558,-24,3.981071705534969e-06
186.6040325164795,-24,3.981071705534969e-06
187.24294805526733,-24,3.981071705534969e-06
187.88505458831787,-27,1.9952623149688787e-06
188.51916646957397,-26,2.5118864315095823e-06
189.16770124435425,-26,2.5118864315095823e-06
189.80675292015076,-24,3.981071705534969e-06
190.4431540966034,-24,3.981071705534969e-06
191.08957386016846,-23,5.011872336272725e-06
191.75238394737244,-23,5.011872336272725e-06
192.40293717384338,-23,5.011872336272725e-06
193.05834984779358,-24,3.981071705534969e-06
193.70946979522705,-24,3.981071705534969e-06
194.3689284324646,-24,3.981071705534969e-06
195.02417492866516,-23,5.011872336272725e-06
195.6749725341797,-23,5.011872336272725e-06
196.34600853919983,-24,3.981071705534969e-06
197.01157903671265,-24,3.981071705534969e-06
197.66272807121277,-24,3.981071705534969e-06
198.3145067691803,-24,3.981071705534969e-06
198.9760377407074,-24,3.981071705534969e-06
199.6356909275055,-24,3.981071705534969e-06
200.28616666793823,-24,3.981071705534969e-06
200.94128799438477,-25,3.162277660168379e-06
201.59162735939026,-24,3.981071705534969e-06
202.2539620399475,-23,5.011872336272725e-06
202.90998911857605,-24,3.981071705534969e-06
203.56130290031433,-24,3.981071705534969e-06
204.21593356132507,-24,3.981071705534969e-06
204.88037705421448,-24,3.981071705534969e-06
205.50215077400208,-24,3.981071705534969e-06
206.1055417060852,-24,3.981071705534969e-06
206.70480680465698,-24,3.981071705534969e-06
207.31208443641663,-24,3.981071705534969e-06
207.9132559299469,-27,1.9952623149688787e-06
208.51148986816406,-26,2.5118864315095823e-06
209.11435222625732,-24,3.981071705534969e-06
209.72200512886047,-24,3.981071705534969e-06
210.32013702392578,-23,5.011872336272725e-06
210.92181539535522,-22,6.30957344480193e-06
211.52022075653076,-22,6.30957344480193e-06
212.12995290756226,-23,5.011872336272725e-06
212.73187446594238,-23,5.011872336272725e-06
213.32839727401733,-23,5.011872336272725e-06
213.9315583705902,-23,5.011872336272725e-06
214.5374791622162,-23,5.011872336272725e-06
215.2226140499115,-23,5.011872336272725e-06
215.83387207984924,-23,5.011872336272725e-06
216.4290668964386,-22,6.30957344480193e-06
217.02824687957764,-22,6.30957344480193e-06
217.63157892227173,-23,5.011872336272725e-06
218.2273769378662,-23,5.011872336272725e-06
218.8265917301178,-23,5.011872336272725e-06
219.422039270401,-23,5.011872336272725e-06
220.02635025978088,-23,5.011872336272725e-06
220.62497234344482,-23,5.011872336272725e-06
221.22187066078186,-23,5.011872336272725e-06
221.8212492465973,-23,5.011872336272725e-06
222.42097997665405,-23,5.011872336272725e-06
223.02092957496643,-23,5.011872336272725e-06
223.61891865730286,-23,5.011872336272725e-06
224.2188754081726,-23,5.011872336272725e-06
224.8281135559082,-23,5.011872336272725e-06
225.4235920906067,-24,3.981071705534969e-06
226.02467036247253,-24,3.981071705534969e-06
226.62362337112427,-24,3.981071705534969e-06
227.22603583335876,-23,5.011872336272725e-06
227.8285825252533,-30,1e-06
228.42497897148132,-27,1.9952623149688787e-06
229.02712059020996,-24,3.981071705534969e-06
229.66713523864746,-36,2.5118864315095823e-07
230.26246094703674,-29,1.2589254117941661e-06
230.8965504169464,-29,1.2589254117941661e-06
231.66887593269348,-24,3.981071705534969e-06
232.2721607685089,-23,5.011872336272725e-06
232.89187383651733,-26,2.5118864315095823e-06
233.4886577129364,-25,3.162277660168379e-06
234.0932478904724,-24,3.981071705534969e-06
234.70137548446655,-23,5.011872336272725e-06
235.30175757408142,-24,3.981071705534969e-06
235.90602231025696,-24,3.981071705534969e-06
236.5031349658966,-24,3.981071705534969e-06
237.11098313331604,-24,3.981071705534969e-06
237.7105622291565,-24,3.981071705534969e-06
238.30959129333496,-24,3.981071705534969e-06
238.92614793777466,-24,3.981071705534969e-06
239.5436146259308,-25,3.162277660168379e-06
240.15993571281433,-24,3.981071705534969e-06
240.77680110931396,-24,3.981071705534969e-06
241.38763785362244,-25,3.162277660168379e-06
242.0979664325714,-25,3.162277660168379e-06
242.71089220046997,-24,3.981071705534969e-06
243.32219862937927,-24,3.981071705534969e-06
243.9396071434021,-24,3.981071705534969e-06
244.55788850784302,-24,3.981071705534969e-06
245.17325711250305,-24,3.981071705534969e-06
245.790842294693,-25,3.162277660168379e-06
246.40225434303284,-24,3.981071705534969e-06
247.02546334266663,-25,3.162277660168379e-06
247.63703322410583,-24,3.981071705534969e-06
248.25049138069153,-28,1.584893192461114e-06
248.8636336326599,-30,1e-06
249.48124170303345,-26,2.5118864315095823e-06
250.09884643554688,-24,3.981071705534969e-06
250.70917224884033,-25,3.162277660168379e-06
251.32058334350586,-25,3.162277660168379e-06
251.94414401054382,-25,3.162277660168379e-06
252.5561249256134,-25,3.162277660168379e-06
253.17093801498413,-24,3.981071705534969e-06
253.78873991966248,-24,3.981071705534969e-06
254.40948748588562,-25,3.162277660168379e-06
255.02462434768677,-25,3.162277660168379e-06
255.6378026008606,-24,3.981071705534969e-06
256.25114583969116,-25,3.162277660168379e-06
256.87684893608093,-25,3.162277660168379e-06
257.490740776062,-24,3.981071705534969e-06
258.1068754196167,-24,3.981071705534969e-06
258.7202410697937,-27,1.9952623149688787e-06
259.3406472206116,-24,3.981071705534969e-06
259.9569344520569,-24,3.981071705534969e-06
260.568806886673,-24,3.981071705534969e-06
261.1854372024536,-25,3.162277660168379e-06
261.8086624145508,-25,3.162277660168379e-06
262.4210276603699,-25,3.162277660168379e-06
263.03804993629456,-24,3.981071705534969e-06
263.65169286727905,-24,3.981071705534969e-06
264.27325677871704,-24,3.981071705534969e-06
264.8923704624176,-24,3.981071705534969e-06
265.5259487628937,-24,3.981071705534969e-06
266.1426432132721,-24,3.981071705534969e-06
266.7670669555664,-24,3.981071705534969e-06
267.3814299106598,-24,3.981071705534969e-06
268.00117015838623,-27,1.9952623149688787e-06
268.6147027015686,-24,3.981071705534969e-06
269.23966455459595,-25,3.162277660168379e-06
269.9426472187042,-24,3.981071705534969e-06
270.55735087394714,-24,3.981071705534969e-06
271.2024688720703,-24,3.981071705534969e-06
271.817263841629,-24,3.981071705534969e-06
272.4341359138489,-24,3.981071705534969e-06
273.0507311820984,-24,3.981071705534969e-06
273.6647675037384,-24,3.981071705534969e-06
274.2766568660736,-24,3.981071705534969e-06
274.8991792201996,-25,3.162277660168379e-06
275.5130455493927,-24,3.981071705534969e-06
276.1329071521759,-25,3.162277660168379e-06
276.7518002986908,-24,3.981071705534969e-06
277.3681221008301,-24,3.981071705534969e-06
277.98576498031616,-24,3.981071705534969e-06
278.5993001461029,-24,3.981071705534969e-06
279.2141761779785,-24,3.981071705534969e-06
279.8359565734863,-24,3.981071705534969e-06
280.44784903526306,-24,3.981071705534969e-06
281.0652687549591,-24,3.981071705534969e-06
281.6789438724518,-24,3.981071705534969e-06
282.2962689399719,-24,3.981071705534969e-06
282.9151518344879,-24,3.981071705534969e-06
283.52822494506836,-23,5.011872336272725e-06
284.1448223590851,-24,3.981071705534969e-06
284.76550459861755,-24,3.981071705534969e-06
285.3782694339752,-24,3.981071705534969e-06
285.9973051548004,-24,3.981071705534969e-06
286.6247293949127,-23,5.011872336272725e-06
287.25717520713806,-25,3.162277660168379e-06
287.8899395465851,-26,2.5118864315095823e-06
288.5143735408783,-23,5.011872336272725e-06
289.1443498134613,-23,5.011872336272725e-06
289.7773811817169,-23,5.011872336272725e-06
290.4021518230438,-23,5.011872336272725e-06
291.0319113731384,-26,2.5118864315095823e-06
291.6571891307831,-27,1.9952623149688787e-06
292.28841257095337,-24,3.981071705534969e-06
292.92110228538513,-23,5.011872336272725e-06
293.56566166877747,-23,5.011872336272725e-06
294.21151471138,-22,6.30957344480193e-06
294.8504855632782,-22,6.30957344480193e-06
295.48306918144226,-23,5.011872336272725e-06
296.12065148353577,-21,7.943282347242822e-06
296.7564187049866,-21,7.943282347242822e-06
297.479505777359,-22,6.30957344480193e-06
298.1224808692932,-25,3.162277660168379e-06
298.77090764045715,-32,6.30957344480193e-07
299.4045946598053,-33,5.011872336272725e-07
300.0554087162018,-28,1.584893192461114e-06
300.682089805603,-22,6.30957344480193e-06
301.30930638313293,-20,1e-05
301.9404785633087,-19,1.2589254117941661e-05
302.5797760486603,-19,1.2589254117941661e-05
303.2122094631195,-19,1.2589254117941661e-05
303.8413462638855,-18,1.584893192461114e-05
304.43775177001953,-18,1.584893192461114e-05
305.0546998977661,-19,1.2589254117941661e-05
305.6808977127075,-20,1e-05
306.2878677845001,-20,1e-05
306.8876485824585,-20,1e-05
307.4893915653229,-19,1.2589254117941661e-05
308.0942075252533,-21,7.943282347242822e-06
308.69058179855347,-21,7.943282347242822e-06
309.2873902320862,-21,7.943282347242822e-06
309.8956084251404,-18,1.584893192461114e-05
310.49150347709656,-17,1.9952623149688786e-05
311.07764410972595,-17,1.9952623149688786e-05
311.65904426574707,-17,1.9952623149688786e-05
312.24248361587524,-17,1.9952623149688786e-05
312.833048582077,-20,1e-05
313.4120466709137,-22,6.30957344480193e-06
313.99493408203125,-24,3.981071705534969e-06
314.5721523761749,-23,5.011872336272725e-06
315.1548845767975,-23,5.011872336272725e-06
315.735604763031,-23,5.011872336272725e-06
316.3268964290619,-23,5.011872336272725e-06
316.91043400764465,-24,3.981071705534969e-06
317.48888540267944,-22,6.30957344480193e-06
318.07249903678894,-20,1e-05
318.65126609802246,-20,1e-05
319.23893761634827,-20,1e-05
319.83052015304565,-23,5.011872336272725e-06
320.4104528427124,-27,1.9952623149688787e-06
320.9926300048828,-29,1.2589254117941661e-06
321.5719168186188,-30,1e-06
322.15324306488037,-30,1e-06
322.7329957485199,-34,3.981071705534969e-07
323.32370042800903,-35,3.162277660168379e-07
323.9062469005585,-36,2.5118864315095823e-07
324.4863669872284,-38,1.584893192461114e-07
325.1013901233673,-35,3.162277660168379e-07
325.6819245815277,-32,6.30957344480193e-07
326.2630863189697,-29,1.2589254117941661e-06
326.85244584083557,-30,1e-06
327.4333121776581,-29,1.2589254117941661e-06
328.0168011188507,-34,3.981071705534969e-07
328.5999205112457,-28,1.584893192461114e-06
329.18383860588074,-25,3.162277660168379e-06
329.76558351516724,-24,3.981071705534969e-06
330.35580825805664,-24,3.981071705534969e-06
331.02459168434143,-24,3.981071705534969e-06
331.605042219162,-25,3.162277660168379e-06
332.1881432533264,-25,3.162277660168379e-06
332.77000665664673,-25,3.162277660168379e-06
333.353786945343,-25,3.162277660168379e-06
333.95054864883423,-25,3.162277660168379e-06
334.54418992996216,-24,3.981071705534969e-06
335.1428587436676,-25,3.162277660168379e-06
335.7580614089966,-26,2.5118864315095823e-06
336.35163950920105,-26,2.5118864315095823e-06
336.9485957622528,-25,3.162277660168379e-06
337.5422148704529,-25,3.162277660168379e-06
338.1425085067749,-25,3.162277660168379e-06
338.738911151886,-25,3.162277660168379e-06
339.33436036109924,-25,3.162277660168379e-06
339.93470907211304,-28,1.584893192461114e-06
340.54544830322266,-34,3.981071705534969e-07
341.1640930175781,-41,7.943282347242822e-08
341.778861284256,-39,1.2589254117941662e-07
342.39567971229553,-35,3.162277660168379e-07
