temps_s,rssi_dbm,puissance_w
0.007662057876586914,-22,6.30957344480193e-06
0.6411223411560059,-22,6.30957344480193e-06
1.4340190887451172,-20,1e-05
1.995063066482544,-20,1e-05
2.5663492679595947,-20,1e-05
3.0954971313476562,-19,1.2589254117941661e-05
3.6528220176696777,-20,1e-05
4.2278642654418945,-22,6.30957344480193e-06
4.761849880218506,-26,2.5118864315095823e-06
5.27545690536499,-28,1.584893192461114e-06
5.8073601722717285,-31,7.943282347242822e-07
6.352840423583984,-29,1.2589254117941661e-06
6.941443204879761,-32,6.30957344480193e-07
7.553334951400757,-32,6.30957344480193e-07
8.158177137374878,-27,1.9952623149688787e-06
8.771984338760376,-25,3.162277660168379e-06
9.376213550567627,-25,3.162277660168379e-06
9.943084955215454,-24,3.981071705534969e-06
10.52625560760498,-25,3.162277660168379e-06
11.106842279434204,-24,3.981071705534969e-06
11.68419623374939,-25,3.162277660168379e-06
12.27494502067566,-27,1.9952623149688787e-06
12.869905233383179,-26,2.5118864315095823e-06
13.459452390670776,-23,5.011872336272725e-06
14.06525993347168,-23,5.011872336272725e-06
14.671285390853882,-24,3.981071705534969e-06
15.353220701217651,-29,1.2589254117941661e-06
15.9724280834198,-32,6.30957344480193e-07
16.588652849197388,-34,3.981071705534969e-07
17.19483780860901,-32,6.30957344480193e-07
17.81270980834961,-30,1e-06
18.425745725631714,-30,1e-06
19.03841257095337,-29,1.2589254117941661e-06
19.656994104385376,-28,1.584893192461114e-06
20.28774666786194,-28,1.584893192461114e-06
20.909454584121704,-27,1.9952623149688787e-06
21.475729942321777,-32,6.30957344480193e-07
22.04556155204773,-34,3.981071705534969e-07
22.609363079071045,-33,5.011872336272725e-07
23.18154525756836,-33,5.011872336272725e-07
23.745378732681274,-31,7.943282347242822e-07
24.314430952072144,-29,1.2589254117941661e-06
24.89692187309265,-29,1.2589254117941661e-06
25.477781772613525,-29,1.2589254117941661e-06
26.09938144683838,-28,1.584893192461114e-06
26.67978549003601,-27,1.9952623149688787e-06
27.259249448776245,-27,1.9952623149688787e-06
27.840731859207153,-28,1.584893192461114e-06
28.42675805091858,-27,1.9952623149688787e-06
29.009565830230713,-27,1.9952623149688787e-06
29.60299777984619,-27,1.9952623149688787e-06
30.197479248046875,-28,1.584893192461114e-06
30.79861831665039,-31,7.943282347242822e-07
31.391436100006104,-30,1e-06
31.98660898208618,-30,1e-06
32.579150438308716,-29,1.2589254117941661e-06
33.18028378486633,-31,7.943282347242822e-07
33.775453329086304,-28,1.584893192461114e-06
34.38167333602905,-26,2.5118864315095823e-06
34.993452072143555,-25,3.162277660168379e-06
35.606953382492065,-25,3.162277660168379e-06
36.214487075805664,-18,1.584893192461114e-05
36.84350299835205,-17,1.9952623149688786e-05
37.451730489730835,-17,1.9952623149688786e-05
38.07190299034119,-21,7.943282347242822e-06
38.68193459510803,-24,3.981071705534969e-06
39.30383110046387,-27,1.9952623149688787e-06
39.929142475128174,-29,1.2589254117941661e-06
40.557573080062866,-25,3.162277660168379e-06
41.18168091773987,-20,1e-05
41.75232410430908,-18,1.584893192461114e-05
42.320507764816284,-18,1.584893192461114e-05
42.90371823310852,-21,7.943282347242822e-06
43.47998309135437,-24,3.981071705534969e-06
44.13550567626953,-26,2.5118864315095823e-06
44.702720403671265,-26,2.5118864315095823e-06
45.26745843887329,-24,3.981071705534969e-06
45.83744144439697,-17,1.9952623149688786e-05
46.40353870391846,-18,1.584893192461114e-05
46.975093364715576,-17,1.9952623149688786e-05
47.54811954498291,-19,1.2589254117941661e-05
48.118385791778564,-23,5.011872336272725e-06
48.70178723335266,-26,2.5118864315095823e-06
49.282541036605835,-26,2.5118864315095823e-06
49.87699031829834,-26,2.5118864315095823e-06
50.457979917526245,-25,3.162277660168379e-06
51.07539772987366,-25,3.162277660168379e-06
51.657445430755615,-26,2.5118864315095823e-06
52.25129437446594,-26,2.5118864315095823e-06
52.835132360458374,-25,3.162277660168379e-06
53.41763949394226,-25,3.162277660168379e-06
54.00776386260986,-25,3.162277660168379e-06
54.597280740737915,-25,3.162277660168379e-06
55.18194007873535,-25,3.162277660168379e-06
55.764670848846436,-25,3.162277660168379e-06
56.37703824043274,-25,3.162277660168379e-06
56.97182822227478,-25,3.162277660168379e-06
57.55344200134277,-24,3.981071705534969e-06
58.1564621925354,-20,1e-05
58.75745177268982,-18,1.584893192461114e-05
59.36144685745239,-18,1.584893192461114e-05
59.96873927116394,-22,6.30957344480193e-06
60.56297278404236,-23,5.011872336272725e-06
61.16769886016846,-17,1.9952623149688786e-05
61.77951502799988,-17,1.9952623149688786e-05
62.37630558013916,-17,1.9952623149688786e-05
62.98139762878418,-21,7.943282347242822e-06
63.581512212753296,-23,5.011872336272725e-06
64.19529342651367,-24,3.981071705534969e-06
64.79449796676636,-25,3.162277660168379e-06
65.39165353775024,-24,3.981071705534969e-06
65.99407052993774,-27,1.9952623149688787e-06
66.59819173812866,-35,3.162277660168379e-07
67.20794653892517,-41,7.943282347242822e-08
67.79914712905884,-40,1e-07
68.39441180229187,-35,3.162277660168379e-07
68.99448537826538,-32,6.30957344480193e-07
69.61248397827148,-30,1e-06
70.20568323135376,-27,1.9952623149688787e-06
70.79678106307983,-27,1.9952623149688787e-06
71.39334177970886,-28,1.584893192461114e-06
72.07351732254028,-29,1.2589254117941661e-06
72.66284942626953,-30,1e-06
73.25790667533875,-30,1e-06
73.84969806671143,-30,1e-06
74.44775938987732,-30,1e-06
75.04323720932007,-31,7.943282347242822e-07
75.63513469696045,-30,1e-06
76.23125219345093,-30,1e-06
76.84249782562256,-31,7.943282347242822e-07
77.44804000854492,-30,1e-06
78.05659341812134,-29,1.2589254117941661e-06
78.66120147705078,-29,1.2589254117941661e-06
79.27386426925659,-29,1.2589254117941661e-06
79.88402795791626,-29,1.2589254117941661e-06
80.49334573745728,-31,7.943282347242822e-07
81.1222231388092,-27,1.9952623149688787e-06
81.74383616447449,-27,1.9952623149688787e-06
82.35427498817444,-26,2.5118864315095823e-06
